,label,area,equivalent_diameter,mean_intensity,solidity,Image_num
0,10,62689.0,282.5209971310143,140.16881749589243,0.9716814433628868,588
1,11,1755.0,47.27087264912941,171.95327635327635,0.9826427771556551,588
2,12,72.0,9.574614729634384,128.23611111111111,1.0,588
0,10,62794.0,282.7575002932722,141.09309806669427,0.9733089466178932,589
1,11,1677.0,46.208470181568096,160.07751937984497,0.9699248120300752,589
2,12,45.0,7.569397566060481,117.73333333333333,1.0,589
0,10,59746.0,275.8096623393514,154.29931710909517,0.9260648521297042,590
1,11,3424.0,66.02705658420037,123.21991822429906,0.976054732041049,590
2,12,1346.0,41.397831189731775,123.68796433878157,0.9628040057224606,590
0,10,63046.0,283.3243024122235,141.10054563334708,0.9772149544299089,591
1,11,1470.0,43.26271062659723,120.53061224489795,0.9557867360208062,591
0,10,63815.0,285.0469812983018,148.0079605108517,0.9891344782689565,592
1,11,387.0,22.197831060995757,165.9922480620155,0.9872448979591837,592
2,12,314.0,19.994929783493642,169.98726114649682,0.98125,592
0,10,62030.0,281.032113752009,136.43032403675642,0.9614669229338458,593
1,11,365.0,21.557653718072718,111.34246575342466,0.9864864864864865,593
2,12,1404.0,42.28035383967556,111.5042735042735,0.9804469273743017,593
3,13,717.0,30.2144461073691,164.89958158995816,0.9689189189189189,593
0,10,63507.0,284.3582665714081,132.9932290928559,0.9843604687209374,594
1,11,1009.0,35.84269382507095,109.16848364717542,0.9824732229795521,594
0,10,62779.0,282.72372623982017,153.89099858232848,0.9730764461528923,595
1,11,1737.0,47.02783313320929,170.0322394933794,0.9720201454952434,595
0,10,62756.0,282.67193152026937,134.1385684237364,0.9727199454398909,596
1,11,1389.0,42.0538907550436,109.2174226061915,0.9816254416961131,596
2,12,371.0,21.73411767467788,170.79514824797843,0.9840848806366048,596
0,10,64214.0,285.93671349727674,142.73107110598934,0.9953189906379812,597
1,11,302.0,19.60913925979463,159.17218543046357,0.993421052631579,597
0,10,63155.0,283.56911582143283,144.09045997941573,0.9789044578089157,598
1,11,152.0,13.911592676604096,168.66447368421052,0.9806451612903225,598
2,12,1209.0,39.23450789273152,117.94789081885857,0.9813311688311688,598
0,10,64516.0,286.6083084422602,156.98440696881394,1.0,599
0,10,62579.0,282.27301938014153,133.19388293197397,0.9699764399528799,600
1,11,1446.0,42.90809226343028,126.0283540802213,0.979011509817197,600
2,12,243.0,17.58969042850512,112.21810699588477,0.9838056680161943,600
3,13,248.0,17.769732893161912,114.14516129032258,0.8239202657807309,600
0,10,62951.0,283.11076026993965,140.36455338278978,0.975742451484903,601
1,11,1565.0,44.63877112455639,171.59297124600639,0.9848961611076148,601
0,10,62938.0,283.08152618378625,141.68316438399694,0.9755409510819022,602
1,11,1528.0,44.10793607000138,158.77552356020942,0.9763578274760384,602
2,12,50.0,7.978845608028654,115.82,1.0,602
0,10,63704.0,284.7989676206864,140.44339444932814,0.9874139748279497,603
1,11,812.0,32.15385684991696,163.36206896551724,0.9747899159663865,603
0,10,59920.0,276.21099456851994,154.49667890520695,0.9287618575237151,604
1,11,3405.0,65.84360750918215,122.44140969162996,0.9723015419760137,604
2,12,1191.0,38.94134432424719,123.26952141057934,0.9400157853196527,604
0,10,62975.0,283.16472296120656,141.50842397776896,0.9761144522289045,605
1,11,1541.0,44.29517059947829,119.38027255029202,0.9535891089108911,605
0,10,62083.0,281.1521485882566,136.1023629657072,0.9622884245768492,606
1,11,339.0,20.775663783985824,112.66666666666667,0.9941348973607038,606
2,12,1332.0,41.18197510546619,110.38063063063063,0.9808541973490427,606
3,13,762.0,31.14817062185505,166.9461942257218,0.9694656488549618,606
0,10,63574.0,284.50822627297305,133.17908264384812,0.9853989707979416,607
1,11,942.0,34.63223427878316,109.04777070063695,0.9771784232365145,607
0,10,62632.0,282.39252675283865,154.07382807510538,0.9707979415958832,608
1,11,1884.0,48.977375412337544,169.48142250530785,0.9592668024439919,608
0,10,62907.0,283.01180194588153,134.53257984008138,0.9750604501209003,609
1,11,1316.0,40.933888660515436,110.28951367781156,0.9798957557706627,609
2,12,293.0,19.314740138231286,173.13651877133105,0.973421926910299,609
0,10,64516.0,286.6083084422602,142.63641577283155,1.0,610
0,10,63106.0,283.4590882474174,143.46241244889552,0.9781449562899126,611
1,11,167.0,14.581872443920643,170.80239520958085,0.9881656804733728,611
2,12,1243.0,39.7823673768393,118.22123893805309,0.977970102281668,611
0,10,64516.0,286.6083084422602,157.09754169508338,1.0,612
0,10,62778.0,282.7214744928019,133.38720570900634,0.9730609461218922,613
1,11,1459.0,43.10053939069211,126.12885538039754,0.9811701412239409,613
2,12,76.0,9.83698151873187,109.01315789473684,1.0,613
3,13,203.0,16.07692842495848,111.49261083743842,0.9269406392694064,613
0,10,60500.0,277.54457742221757,136.70761983471075,0.937751875503751,614
1,11,3080.0,62.62250232771205,113.90974025974026,0.9703843730308759,614
2,12,936.0,34.52176435050956,123.4326923076923,0.9760166840458812,614
0,10,62987.0,283.1917004508319,140.6547382793275,0.9763004526009053,615
1,11,1462.0,43.14482836218969,171.22093023255815,0.9759679572763685,615
2,12,67.0,9.23618154310838,155.02985074626866,0.9305555555555556,615
0,10,62949.0,283.1062629147115,142.07612511715834,0.9757114514229028,616
1,11,1507.0,43.803789720934994,161.76111479761116,0.977302204928664,616
2,12,60.0,8.740387444736633,120.35,1.0,616
0,10,59500.0,275.24126309792683,154.78379831932773,0.922251844503689,617
1,11,1332.0,41.18197510546619,123.20945945945945,0.9480427046263346,617
2,12,3684.0,68.48806087782263,121.07220412595005,0.9702396628917567,617
0,10,62867.0,282.9218097970983,141.67493279462994,0.9744404488808978,618
1,11,1649.0,45.82108694987804,120.04123711340206,0.9637638807714787,618
0,10,61720.0,280.3289936860871,135.55584899546338,0.9566619133238267,619
1,11,320.0,20.185060176161283,113.09375,0.975609756097561,619
2,12,1353.0,41.50533825939352,108.81152993348115,0.981145757795504,619
3,13,1123.0,37.813331098140345,166.5253784505788,0.9639484978540772,619
0,10,63663.0,284.7073043258193,133.3719271790522,0.9867784735569471,620
1,11,853.0,32.9556267071208,109.70808909730363,0.973744292237443,620
0,10,63101.0,283.4478585425078,154.32338631717406,0.9780674561349123,621
1,11,1415.0,42.445658856946196,168.96749116607774,0.9758620689655172,621
0,10,62358.0,281.7741498622528,134.95838545174638,0.9665509331018662,622
1,11,1517.0,43.948883823861124,109.91891891891892,0.9850649350649351,622
2,12,641.0,28.568278705151968,173.4461778471139,0.9801223241590215,622
0,10,64516.0,286.6083084422602,142.28110856221713,1.0,623
0,10,62142.0,281.285712024149,142.95795114415372,0.9632029264058528,624
1,11,1081.0,37.09948716436268,164.71507863089732,0.9669051878354203,624
2,12,1293.0,40.57460697705605,116.9752513534416,0.9707207207207207,624
0,10,61539.0,279.9176456450311,131.36006434943695,0.9538564077128154,625
1,11,469.0,24.436639426909572,112.43283582089552,0.9710144927536232,625
2,12,883.0,33.53014342350997,142.22650056625142,0.9671412924424972,625
3,13,1625.0,45.4864184146723,123.13661538461538,0.9129213483146067,625
0,10,64516.0,286.6083084422602,157.0501736003472,1.0,626
0,10,62692.0,282.52775711164526,133.63030370701205,0.9717279434558869,627
1,11,1473.0,43.30683374936218,125.29395790902919,0.982,627
2,12,234.0,17.26088217525478,112.8974358974359,1.0,627
3,13,41.0,7.225151993843567,162.85365853658536,1.0,627
4,14,76.0,9.83698151873187,112.46052631578948,0.95,627
0,10,62733.0,282.6201273084968,140.89362855275533,0.9723634447268894,628
1,11,1268.0,40.180439802523146,171.03312302839117,0.9806651198762568,628
2,12,285.0,19.04923279949934,122.87017543859649,0.9628378378378378,628
3,13,230.0,17.112717355495807,162.73043478260868,0.9704641350210971,628
0,10,63670.0,284.7229562456948,142.38181247055127,0.9868869737739475,629
1,11,846.0,32.82012575914278,164.7789598108747,0.9701834862385321,629
0,10,59476.0,275.1857466560878,155.23490147286302,0.9218798437596876,630
1,11,1386.0,42.00845163777089,122.92135642135642,0.9538885065381968,630
2,12,3654.0,68.20863065963343,120.20306513409962,0.9641160949868074,630
0,10,62720.0,282.5908424662579,141.75489477040816,0.9721619443238887,631
1,11,1796.0,47.81985175995794,119.69877505567929,0.9568460309003729,631
0,10,62228.0,281.4802841937241,135.43956096933857,0.9645359290718581,632
1,11,187.0,15.430353037616328,115.11229946524064,0.9540816326530612,632
2,12,1371.0,41.780514786583325,108.22975929978118,0.9785867237687366,632
3,13,730.0,30.487126261041215,168.513698630137,0.9617918313570487,632
0,10,63623.0,284.6178482714766,133.6050956415133,0.9861584723169446,633
1,11,893.0,33.71947380147709,110.006718924972,0.9748908296943232,633
0,10,63319.0,283.9370612179498,154.51597466795116,0.9814464628929258,634
1,11,1197.0,39.039310125154486,168.203007518797,0.9755501222493888,634
0,10,62437.0,281.95258015246,135.3849640437561,0.9677754355508711,635
1,11,1625.0,45.4864184146723,109.02830769230769,0.981280193236715,635
2,12,454.0,24.04268606686374,175.6409691629956,0.9763440860215054,635
0,10,63035.0,283.2995847197468,131.0062346315539,0.9770444540889082,636
1,11,1481.0,43.424276226009525,114.15057393652937,0.9866755496335776,636
0,10,64516.0,286.6083084422602,141.9243598487197,1.0,637
0,10,61879.0,280.689846251458,142.7275812472729,0.9591264182528365,638
1,11,1257.0,40.005775929634204,166.4733492442323,0.9797349961028838,638
2,12,1380.0,41.917425633434654,116.56376811594203,0.9657102869139258,638
0,10,64040.0,285.5490508561354,157.0247501561524,0.9926219852439705,639
1,11,476.0,24.61832697999475,159.87394957983193,0.9937369519832986,639
0,10,63097.0,283.4388744582411,133.75960822226097,0.978005456010912,640
1,11,1377.0,41.87183842513151,124.57443718228032,0.9814682822523164,640
2,12,42.0,7.312732791431452,107.38095238095238,1.0,640
0,10,62550.0,282.20760713202685,141.09219824140686,0.9695269390538781,641
1,11,1109.0,37.57688990737918,170.93958521190262,0.9884135472370766,641
2,12,526.0,25.879026267050612,129.9448669201521,0.9651376146788991,641
3,13,331.0,20.529059630371258,165.46827794561935,0.9851190476190477,641
0,10,63996.0,285.45093782447356,142.53642415150946,0.9919399838799677,642
1,11,520.0,25.731003930322746,166.7923076923077,0.9829867674858223,642
0,10,59383.0,274.9705145738506,155.83921324284728,0.9204383408766817,643
1,11,1306.0,40.77806819142028,122.45252679938744,0.9518950437317785,643
2,12,3827.0,69.80463980067132,119.43924745231251,0.9591478696741854,643
0,10,62497.0,282.08802141763033,142.02276909291646,0.9687054374108748,644
1,11,2019.0,50.70178143635876,119.94006934125805,0.9586894586894587,644
0,10,62286.0,281.6114313790801,135.19253122692098,0.9654349308698618,645
1,11,56.0,8.444016491289505,117.07142857142857,1.0,645
2,12,1436.0,42.75946662716566,109.04944289693593,0.9768707482993197,645
3,13,738.0,30.653723819701746,165.74525745257452,0.9710526315789474,645
0,10,63652.0,284.6827067130748,134.00018852510527,0.9866079732159464,646
1,11,864.0,33.16743834924821,109.77546296296296,0.9784824462061155,646
0,10,64516.0,286.6083084422602,135.87226424452848,1.0,647
0,10,62880.0,282.9510603849136,154.81658715012722,0.9746419492838986,648
1,11,1636.0,45.64011278674415,168.3484107579462,0.798828125,648
0,10,62432.0,281.94129044342844,135.54443234238852,0.9676979353958708,649
1,11,1723.0,46.837930521946475,108.10562971561231,0.9784213515048268,649
2,12,352.0,21.17026971360491,177.1221590909091,0.9723756906077348,649
3,13,9.0,3.385137501286538,155.11111111111111,1.0,649
0,10,64516.0,286.6083084422602,141.56193812387625,1.0,650
0,10,62151.0,281.30608053299363,142.74409100416727,0.9633424266848534,651
1,11,1015.0,35.949104827605794,167.807881773399,0.9797297297297297,651
2,12,1350.0,41.45929793656026,116.4637037037037,0.9705248023005032,651
0,10,63759.0,284.92188426438787,156.98539813987045,0.9882664765329531,652
1,11,757.0,31.045810270703488,161.07265521796566,0.9805699481865285,652
0,10,62983.0,283.1827082398478,133.8440214026007,0.976238452476905,653
1,11,1453.0,43.01182463579279,122.40743289745355,0.983750846310088,653
2,12,80.0,10.092530088080641,109.6625,1.0,653
0,10,63538.0,284.4276607388648,141.3516793100192,0.9848409696819393,654
1,11,924.0,34.29975713230766,169.03896103896105,0.9861259338313767,654
2,12,54.0,8.291859587312052,164.92592592592592,1.0,654
0,10,64516.0,286.6083084422602,142.73564697129393,1.0,655
0,10,59462.0,275.15335689219245,156.16862870404628,0.9216628433256866,656
1,11,3911.0,70.56656332470232,119.79826131424188,0.9560009777560499,656
2,12,1143.0,38.14856222234714,121.74103237095363,0.9391947411668036,656
0,10,62254.0,281.5390818659868,142.02025572653966,0.9649389298778598,657
1,11,93.0,10.881694613449236,148.30107526881721,0.8773584905660378,657
2,12,2169.0,52.55146594083335,120.36514522821577,0.96271637816245,657
0,10,60554.0,277.66841266498614,136.09606301813258,0.9385888771777544,658
1,11,1954.0,49.8789541832275,117.59160696008189,0.9784677015523285,658
2,12,1355.0,41.53600345623234,105.02730627306273,0.97411933860532,658
3,13,653.0,28.834448541840736,169.94333843797855,0.9688427299703264,658
0,10,62857.0,282.89930728691814,135.24256646037833,0.9742854485708972,659
1,11,1538.0,44.25203294542162,109.53055916775033,0.9777495232040686,659
2,12,121.0,12.412170838050638,164.45454545454547,0.952755905511811,659
0,10,63704.0,284.7989676206864,134.13380635438904,0.9874139748279497,660
1,11,812.0,32.15385684991696,111.75,0.9830508474576272,660
0,10,64074.0,285.62484238833434,155.50171676499048,0.9931489862979725,661
1,11,442.0,23.722813466638858,164.289592760181,0.9208333333333333,661
0,10,62508.0,282.1128452628585,135.61985665834774,0.9688759377518755,662
1,11,1857.0,48.62515639638805,108.06838987614432,0.9815010570824524,662
2,12,151.0,13.86575534383214,184.04635761589404,0.967948717948718,662
0,10,63692.0,284.7721423933036,141.22340325315582,0.9872279744559489,663
1,11,281.0,18.91508160359296,158.7544483985765,0.9756944444444444,663
2,12,543.0,26.29389801439097,120.51933701657458,0.9819168173598554,663
0,10,62241.0,281.50968456495644,142.86990890249191,0.964737429474859,664
1,11,993.0,35.55737431141417,167.16717019133938,0.9773622047244095,664
2,12,1282.0,40.4016471984804,115.80967238689547,0.9560029828486204,664
0,10,63212.0,283.697053389349,156.80525849522243,0.9797879595759191,665
1,11,1304.0,40.74683259266482,164.34662576687117,0.978978978978979,665
0,10,63376.0,284.06483307008574,133.91932277202727,0.9823299646599293,666
1,11,1140.0,38.09846559899868,121.31491228070175,0.9802235597592434,666
0,10,63644.0,284.6648162051726,141.69305826158003,0.986483972967946,667
1,11,872.0,33.32063749403756,167.27522935779817,0.9853107344632769,667
0,10,64330.0,286.1948635332455,142.64442717239234,0.9971169942339885,668
1,11,186.0,15.389040103942165,170.29032258064515,0.9893617021276596,668
0,10,64516.0,286.6083084422602,140.10364870729742,1.0,669
0,10,64516.0,286.6083084422602,142.92719635439272,1.0,670
0,10,59359.0,274.91494345694366,156.45817820381072,0.9200663401326803,671
1,11,55.0,8.368283871884005,182.5818181818182,1.0,671
2,12,80.0,10.092530088080641,159.775,0.975609756097561,671
3,13,4106.0,72.30436757681086,120.64539698002922,0.9445594662985968,671
4,14,916.0,34.15095054280933,120.54803493449782,0.9206030150753769,671
0,10,61910.0,280.76014712660685,142.08400904538846,0.9596069192138384,672
1,11,327.0,20.404639941160397,154.0428134556575,0.8861788617886179,672
2,12,2279.0,53.86754980924449,121.75164545853444,0.9652689538331216,672
0,10,63030.0,283.28834869203024,135.05184832619386,0.9769669539339079,673
1,11,1486.0,43.49751675068879,109.18775235531629,0.9828042328042328,673
0,10,63791.0,284.99337500756184,134.20982583750057,0.988762477524955,674
1,11,725.0,30.38253889873249,111.95724137931035,0.9797297297297297,674
0,10,64516.0,286.6083084422602,155.96870543741088,1.0,675
0,10,62568.0,282.2482096222927,135.6280686612965,0.9698059396118792,676
1,11,1948.0,49.802315539983645,108.04312114989733,0.9808660624370594,676
0,10,63344.0,283.99310858136005,141.0674254862339,0.9818339636679273,677
1,11,535.0,26.099485750361293,155.7233644859813,0.981651376146789,677
2,12,637.0,28.479002615897535,120.82417582417582,0.9875968992248062,677
0,10,63100.0,283.4456125481373,143.26427892234548,0.9780519561039122,678
1,11,318.0,20.12188299403865,167.77672955974842,0.9845201238390093,678
2,12,1098.0,37.390065794529015,115.6775956284153,0.9522983521248916,678
0,10,63895.0,285.2255961705633,157.03510446826826,0.9903744807489615,679
1,11,621.0,28.11906394744562,162.7938808373591,0.9794952681388013,679
0,10,63011.0,283.24564772173875,133.8934630461348,0.9766724533449067,680
1,11,1267.0,40.16459265546523,120.26440410418311,0.981409759876065,680
2,12,238.0,17.407785949022028,162.35294117647058,0.9875518672199171,680
0,10,60073.0,276.56340895150146,134.2812411565928,0.9311333622667245,681
1,11,1591.0,45.00804501057165,112.28786926461345,0.9419775014801658,681
2,12,2852.0,60.26009609670967,112.07819074333801,0.9680923285811269,681
0,10,63355.0,284.017765917374,141.79984215926132,0.982004464008928,682
1,11,894.0,33.73834840345975,165.10178970917227,0.9791894852135816,682
2,12,267.0,18.437867513470433,171.04868913857678,0.985239852398524,682
0,10,64516.0,286.6083084422602,142.6457777915556,1.0,683
0,10,59465.0,275.1602978768493,156.38123265786598,0.9217093434186868,684
1,11,350.0,21.11004122822376,180.07714285714286,0.9615384615384616,684
2,12,60.0,8.740387444736633,183.63333333333333,0.9523809523809523,684
3,13,4151.0,72.6995003435076,120.93736449048421,0.934068406840684,684
4,14,490.0,24.977737626138797,119.57142857142857,0.8781362007168458,684
0,10,61665.0,280.20406229406063,142.16043136300982,0.9558094116188233,685
1,11,563.0,26.77375326109316,152.5772646536412,0.959114139693356,685
2,12,2288.0,53.973809188846886,122.57211538461539,0.9617486338797814,685
0,10,63058.0,283.3512647085061,134.69759586412508,0.9774009548019096,686
1,11,1458.0,43.08576628335473,109.52057613168725,0.9798387096774194,686
0,10,63835.0,285.09164550749136,134.25225973212187,0.9894444788889578,687
1,11,681.0,29.44615645486938,111.66960352422907,0.978448275862069,687
0,10,64516.0,286.6083084422602,156.32956165912333,1.0,688
0,10,62612.0,282.34743557354653,135.6402127387721,0.970487940975882,689
1,11,1904.0,49.2366539599895,107.60451680672269,0.9794238683127572,689
0,10,62698.0,282.54127658769653,140.85320105904495,0.9718209436418873,690
1,11,954.0,34.8521236896311,156.07232704402514,0.9734693877551021,690
2,12,864.0,33.16743834924821,119.77083333333333,0.9829351535836177,690
0,10,63359.0,284.02673169065474,143.52046275982892,0.9820664641329283,691
1,11,192.0,15.635280380893438,166.140625,1.0,691
2,12,965.0,35.0524772401243,116.4538860103627,0.9535573122529645,691
0,10,61285.0,279.3393733419878,139.44655299012808,0.9499193998387997,692
1,11,425.0,23.26213245840639,114.18588235294118,0.9837962962962963,692
2,12,661.0,29.010538413996088,107.60211800302572,0.9734904270986745,692
3,13,2145.0,52.25991602994521,116.28531468531469,0.9403770276194652,692
0,10,63283.0,283.8563335729455,156.8574340660209,0.9808884617769236,693
1,11,581.0,27.19838553096727,171.76936316695353,0.9830795262267343,693
2,12,274.0,18.677998695187732,158.007299270073,0.982078853046595,693
3,13,378.0,21.938198374294355,183.57142857142858,0.9692307692307692,693
0,10,63113.0,283.4748090869281,134.20636002091487,0.978253456506913,694
1,11,1259.0,40.03758967297569,120.58856235107228,0.9797665369649805,694
2,12,38.0,6.955796338302048,117.73684210526316,1.0,694
3,13,106.0,11.617374563210365,109.78301886792453,1.0,694
0,10,62434.0,281.9458063812887,141.97983470544895,0.9677289354578709,695
1,11,759.0,31.086794856562303,162.0171277997365,0.9755784061696658,695
2,12,910.0,34.03891869182977,164.4978021978022,0.959915611814346,695
3,13,413.0,22.93137440223813,120.91767554479419,0.9740566037735849,695
0,10,64516.0,286.6083084422602,142.53999007998016,1.0,696
0,10,59788.0,275.9065890851937,156.49187127851744,0.9267158534317068,697
1,11,315.0,20.026743534373637,179.30793650793652,0.987460815047022,697
2,12,10.0,3.5682482323055424,176.2,1.0,697
3,13,4259.0,73.63916906801066,121.46654144165296,0.923460537727667,697
4,14,144.0,13.540550005146152,121.66666666666667,0.993103448275862,697
0,10,61568.0,279.9835928947525,142.11890917359668,0.9543059086118172,698
1,11,603.0,27.70854462932514,153.0563847429519,0.9725806451612903,698
2,12,2345.0,54.641986900221305,123.23880597014926,0.9634346754313886,698
0,10,63110.0,283.4680716910392,134.38551735065758,0.9782069564139129,699
1,11,1406.0,42.31045733500926,110.12304409672831,0.979108635097493,699
0,10,63826.0,285.0715474793416,134.1760097765801,0.9893049786099573,700
1,11,690.0,29.640095915284455,112.11449275362318,0.9885386819484241,700
0,10,64516.0,286.6083084422602,156.80690061380122,1.0,701
0,10,62407.0,281.8848351158453,135.84378354992228,0.9673104346208693,702
1,11,1892.0,49.08125119267976,108.01479915433404,0.9813278008298755,702
2,12,217.0,16.622063085174787,172.53917050691246,0.9774774774774775,702
0,10,60026.0,276.4551987434363,135.20472795122114,0.9304048608097216,703
1,11,3244.0,64.26810315483777,112.27281134401973,0.983030303030303,703
2,12,414.0,22.959119571977435,106.8840579710145,0.9787234042553191,703
3,13,832.0,32.54743156102575,113.01442307692308,0.9822904368358913,703
0,10,63294.0,283.8810027889633,141.0897083451828,0.9810589621179242,704
1,11,273.0,18.643883600599406,155.32967032967034,0.9578947368421052,704
2,12,949.0,34.76067214473376,119.7449947312961,0.9803719008264463,704
0,10,62996.0,283.2119318816499,143.89348530065402,0.9764399528799058,705
1,11,236.0,17.334489682638438,168.41525423728814,0.979253112033195,705
2,12,1284.0,40.43314946229083,116.47118380062305,0.9093484419263456,705
0,10,62859.0,282.9038079321443,156.89015097281217,0.9743164486328972,706
1,11,650.0,28.76813695875796,166.88615384615386,0.9658246656760773,706
2,12,1007.0,35.80715321759479,176.17378351539224,0.9636363636363636,706
0,10,62602.0,282.3248872832692,134.72935369477014,0.9703329406658814,707
1,11,1414.0,42.430657740076576,119.93422913719944,0.9839944328462074,707
2,12,500.0,25.2313252202016,111.09,0.9345794392523364,707
0,10,62350.0,281.75607467140327,142.30983159583,0.9664269328538657,708
1,11,668.0,29.163744887841286,159.89970059880238,0.9766081871345029,708
2,12,867.0,33.224970809398556,162.96309111880046,0.9741573033707865,708
3,13,631.0,28.34456125481373,121.68938193343898,0.9767801857585139,708
0,10,64516.0,286.6083084422602,142.38004526009053,1.0,709
0,10,60224.0,276.9107768616643,156.59034604144526,0.9334738669477339,710
1,11,77.0,9.901487006738307,178.4025974025974,1.0,710
2,12,4148.0,72.67322499766648,122.10969141755062,0.9132540730955526,710
3,13,67.0,9.23618154310838,122.22388059701493,0.9852941176470589,710
0,10,62166.0,281.34002477074984,142.13467168548723,0.9635749271498543,711
1,11,2350.0,54.700209598571305,123.49021276595745,0.9623259623259623,711
0,10,63230.0,283.73744274170855,134.09574569033686,0.9800669601339203,712
1,11,1286.0,40.464627201166934,110.35925349922239,0.981679389312977,712
0,10,63817.0,285.05144803414674,133.9608411551781,0.9891654783309567,713
1,11,699.0,29.83277462405867,111.54506437768241,0.9858956276445698,713
0,10,64362.0,286.26603636869766,137.5387184984929,0.9976129952259905,714
1,11,154.0,14.002817212590296,161.97402597402598,1.0,714
0,10,64235.0,285.98346482981003,157.36140733245117,0.9956444912889826,715
1,11,281.0,18.91508160359296,133.135231316726,0.9859649122807017,715
0,10,62046.0,281.06835608555775,136.06350127324887,0.9617149234298469,716
1,11,1940.0,49.699946848927475,107.70876288659794,0.9788092835519677,716
2,12,530.0,25.977239243415305,171.8698113207547,0.9689213893967094,716
0,10,63298.0,283.889972881478,140.9102025340453,0.9811209622419245,717
1,11,291.0,19.248706645328987,156.8659793814433,0.9732441471571907,717
2,12,927.0,34.355393433484295,120.91370010787486,0.9819915254237288,717
0,10,63251.0,283.78455638748875,144.32401068757807,0.9803924607849216,718
1,11,1265.0,40.13287958881073,115.92569169960474,0.9146782357194505,718
0,10,62494.0,282.0812508988842,157.171008416808,0.9686589373178747,719
1,11,324.0,20.310825007719227,167.13888888888889,0.9908256880733946,719
2,12,924.0,34.29975713230766,163.6504329004329,0.9829787234042553,719
3,13,774.0,31.39247374172695,178.47286821705427,0.9834815756035579,719
0,10,62170.0,281.3490758758327,135.129724947724,0.9636369272738545,720
1,11,1181.0,38.77751800118501,120.97883149872989,0.9800829875518672,720
2,12,193.0,15.67594437773643,115.02072538860104,0.9897435897435898,720
3,13,972.0,35.17938085701024,111.20267489711934,0.9391304347826087,720
0,10,62093.0,281.17479092415175,142.44185334900874,0.9624434248868498,721
1,11,479.0,24.695783889727878,153.678496868476,0.9716024340770791,721
2,12,1351.0,41.47465038957176,161.19911176905995,0.9761560693641619,721
3,13,593.0,27.47782833536798,122.36087689713322,0.9721311475409836,721
0,10,64516.0,286.6083084422602,142.35778721557443,1.0,722
0,10,60826.0,278.2913375368716,156.26718837339297,0.9428048856097713,723
1,11,3690.0,68.54381022435761,123.57831978319783,0.9004392386530015,723
0,10,62132.0,281.263078617662,142.07971737590935,0.9630479260958522,724
1,11,2384.0,55.09449223514659,122.95511744966443,0.9624545821558337,724
0,10,63618.0,284.60666428768246,147.64763117356722,0.9860809721619443,725
1,11,674.0,29.294426998176625,170.62611275964392,0.9782293178519593,725
2,12,154.0,14.002817212590296,172.04545454545453,0.9935483870967742,725
3,13,70.0,9.440697438826296,119.82857142857142,1.0,725
0,10,63184.0,283.63421407606404,134.1773866801722,0.9793539587079174,726
1,11,1332.0,41.18197510546619,111.0487987987988,0.9701383831026948,726
0,10,63851.0,285.1273718373683,133.72288609418803,0.9896924793849587,727
1,11,665.0,29.098183744847088,111.44661654135338,0.9808259587020649,727
0,10,64141.0,285.7741374562402,157.78885580206108,0.9941874883749767,728
1,11,375.0,21.850968611841584,117.94133333333333,0.984251968503937,728
0,10,61950.0,280.8508319310152,136.41769168684422,0.960226920453841,729
1,11,1909.0,49.301260540674065,107.32792037716082,0.9819958847736625,729
2,12,657.0,28.92262748940701,172.52359208523592,0.9820627802690582,729
0,10,63422.0,284.16790530634086,140.7546119643026,0.9830429660859322,730
1,11,676.0,29.33785834448333,163.0207100591716,0.9825581395348837,730
2,12,418.0,23.06976657227589,120.97607655502392,0.9812206572769953,730
0,10,62940.0,283.086023932004,144.64458214172228,0.9755719511439023,731
1,11,1576.0,44.79537389622523,118.58756345177665,0.9505428226779252,731
0,10,61983.0,280.9256248570422,157.56618750302502,0.960738421476843,732
1,11,550.0,26.462837142006137,165.10545454545453,0.9803921568627451,732
2,12,989.0,35.485685983831225,162.80788675429727,0.9782393669634025,732
3,13,994.0,35.575273821388244,175.48792756539234,0.9745098039215686,732
0,10,62311.0,281.66794150558337,135.60626534640753,0.9658224316448633,733
1,11,1254.0,39.958007821935944,120.07655502392345,0.9781591263650546,733
2,12,951.0,34.79728160421644,112.42271293375394,0.9645030425963489,733
0,10,62398.0,281.8645084298211,142.66990929196447,0.9671709343418687,734
1,11,474.0,24.566553364370574,152.73839662447259,0.9693251533742331,734
2,12,1045.0,36.47650372840365,160.6,0.9812206572769953,734
3,13,599.0,27.616489409343153,120.98998330550918,0.9661290322580646,734
0,10,64516.0,286.6083084422602,142.0531031062062,1.0,735
0,10,63614.0,284.59771678420515,140.18711289967618,0.9860189720379441,736
1,11,902.0,33.88896677904354,162.36363636363637,0.9815016322089227,736
0,10,60164.0,276.7728020768051,156.4866199055914,0.9325438650877301,737
1,11,313.0,19.963065333312567,168.49840255591053,0.978125,737
2,12,4039.0,71.71202494132572,123.63159197821243,0.9302164900967296,737
0,10,62326.0,281.70184214016734,141.8742579340885,0.9660549321098643,738
1,11,2190.0,52.80525166089076,123.25479452054795,0.9609477841158403,738
0,10,63177.0,283.61850207229674,134.33912658087596,0.9792454584909169,739
1,11,1339.0,41.29004420438882,111.07318894697535,0.9653929343907715,739
0,10,63824.0,285.0670810584362,133.40362559538733,0.9892739785479571,740
1,11,692.0,29.683021493047715,110.91907514450867,0.9787835926449788,740
